chromosome,window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index,mae_localization
VI,100,24.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,24.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,25.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,25.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,25.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,26.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,26.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,26.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,27.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,27.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,27.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,28.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,28.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,28.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,29.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,29.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,29.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,3.0,full_window,100,0.2222222222222222,0.6666666666666666,0.3333333333333333,9,3,6,660.0,0.7690204897551225,0.5583397880849751,25.0
VI,100,3.0,half_window,50,0.2222222222222222,0.6666666666666666,0.3333333333333333,9,3,6,660.0,0.7690204897551225,0.5583397880849751,25.0
VI,100,3.0,quarter_window,25,0.1111111111111111,0.3333333333333333,0.16666666666666666,9,3,6,660.0,0.7690204897551225,0.5583397880849751,25.0
VI,100,30.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,30.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,30.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,31.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,31.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,31.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,32.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,32.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,32.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,33.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,33.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,33.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,34.0,full_window,100,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,100,34.0,half_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,100,34.0,quarter_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,100,35.0,full_window,100,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,100,35.0,half_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,100,35.0,quarter_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,100,36.0,full_window,100,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,100,36.0,half_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,100,36.0,quarter_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,100,37.0,full_window,100,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,100,37.0,half_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,100,37.0,quarter_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,100,38.0,full_window,100,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,100,38.0,half_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,100,38.0,quarter_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,100,39.0,full_window,100,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,100,39.0,half_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,100,39.0,quarter_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,100,4.0,full_window,100,0.25,0.6666666666666666,0.36363636363636365,8,3,5,660.0,0.8627986006996502,0.7231857834867601,25.0
VI,100,4.0,half_window,50,0.25,0.6666666666666666,0.36363636363636365,8,3,5,660.0,0.8627986006996502,0.7231857834867601,25.0
VI,100,4.0,quarter_window,25,0.125,0.3333333333333333,0.18181818181818182,8,3,5,660.0,0.8627986006996502,0.7231857834867601,25.0
VI,100,40.0,full_window,100,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,100,40.0,half_window,50,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,100,40.0,quarter_window,25,0.0,0.0,0.0,0,3,3,inf,0.6457471264367816,0.0,inf
VI,100,5.0,full_window,100,0.3333333333333333,0.6666666666666666,0.4444444444444444,6,3,3,560.0,0.8627986006996502,0.7231857834867601,25.0
VI,100,5.0,half_window,50,0.3333333333333333,0.6666666666666666,0.4444444444444444,6,3,3,560.0,0.8627986006996502,0.7231857834867601,25.0
VI,100,5.0,quarter_window,25,0.16666666666666666,0.3333333333333333,0.2222222222222222,6,3,3,560.0,0.8627986006996502,0.7231857834867601,25.0
VI,100,6.0,full_window,100,0.4,0.6666666666666666,0.5,5,3,2,260.0,0.8627986006996502,0.7231857834867601,25.0
VI,100,6.0,half_window,50,0.4,0.6666666666666666,0.5,5,3,2,260.0,0.8627986006996502,0.7231857834867601,25.0
VI,100,6.0,quarter_window,25,0.2,0.3333333333333333,0.25,5,3,2,260.0,0.8627986006996502,0.7231857834867601,25.0
VI,100,7.0,full_window,100,0.5,0.6666666666666666,0.5714285714285715,4,3,1,160.0,0.8727936031984008,0.7418339118885865,25.0
VI,100,7.0,half_window,50,0.5,0.6666666666666666,0.5714285714285715,4,3,1,160.0,0.8727936031984008,0.7418339118885865,25.0
VI,100,7.0,quarter_window,25,0.25,0.3333333333333333,0.28571428571428575,4,3,1,160.0,0.8727936031984008,0.7418339118885865,25.0
VI,100,8.0,full_window,100,1.0,0.6666666666666666,0.8,2,3,1,110.0,0.9607996001999001,0.9154400986326492,25.0
VI,100,8.0,half_window,50,1.0,0.6666666666666666,0.8,2,3,1,110.0,0.9607996001999001,0.9154400986326492,25.0
VI,100,8.0,quarter_window,25,0.5,0.3333333333333333,0.4,2,3,1,110.0,0.9607996001999001,0.9154400986326492,25.0
VI,100,9.0,full_window,100,1.0,0.6666666666666666,0.8,2,3,1,110.0,0.9607996001999001,0.9154400986326492,25.0
VI,100,9.0,half_window,50,1.0,0.6666666666666666,0.8,2,3,1,110.0,0.9607996001999001,0.9154400986326492,25.0
VI,100,9.0,quarter_window,25,0.5,0.3333333333333333,0.4,2,3,1,110.0,0.9607996001999001,0.9154400986326492,25.0
VII,100,0.0,full_window,100,0.5833333333333334,1.0,0.7368421052631579,12,6,6,410.0,0.9214542728635682,0.8397195003432205,35.0
VII,100,0.0,half_window,50,0.3333333333333333,0.6666666666666666,0.4444444444444444,12,6,6,410.0,0.9214542728635682,0.8397195003432205,35.0
VII,100,0.0,quarter_window,25,0.16666666666666666,0.3333333333333333,0.2222222222222222,12,6,6,410.0,0.9214542728635682,0.8397195003432205,35.0
VII,100,1.0,full_window,100,0.7,1.0,0.8235294117647058,10,6,4,260.0,0.9214542728635682,0.8397195003432205,35.0
VII,100,1.0,half_window,50,0.4,0.6666666666666666,0.5,10,6,4,260.0,0.9214542728635682,0.8397195003432205,35.0
VII,100,1.0,quarter_window,25,0.2,0.3333333333333333,0.25,10,6,4,260.0,0.9214542728635682,0.8397195003432205,35.0
VII,100,10.0,full_window,100,1.0,0.8333333333333334,0.9090909090909091,4,6,2,480.0,0.6772713643178411,0.3842693672905019,37.5
VII,100,10.0,half_window,50,0.5,0.3333333333333333,0.4,4,6,2,480.0,0.6772713643178411,0.3842693672905019,37.5
VII,100,10.0,quarter_window,25,0.5,0.3333333333333333,0.4,4,6,2,480.0,0.6772713643178411,0.3842693672905019,37.5
VII,100,11.0,full_window,100,1.0,0.8333333333333334,0.9090909090909091,4,6,2,480.0,0.6772713643178411,0.3842693672905019,37.5
VII,100,11.0,half_window,50,0.5,0.3333333333333333,0.4,4,6,2,480.0,0.6772713643178411,0.3842693672905019,37.5
VII,100,11.0,quarter_window,25,0.5,0.3333333333333333,0.4,4,6,2,480.0,0.6772713643178411,0.3842693672905019,37.5
VII,100,12.0,full_window,100,1.0,0.8333333333333334,0.9090909090909091,4,6,2,480.0,0.6772713643178411,0.3842693672905019,37.5
VII,100,12.0,half_window,50,0.5,0.3333333333333333,0.4,4,6,2,480.0,0.6772713643178411,0.3842693672905019,37.5
VII,100,12.0,quarter_window,25,0.5,0.3333333333333333,0.4,4,6,2,480.0,0.6772713643178411,0.3842693672905019,37.5
VII,100,13.0,full_window,100,1.0,0.8333333333333334,0.9090909090909091,4,6,2,480.0,0.6772713643178411,0.3842693672905019,37.5
VII,100,13.0,half_window,50,0.5,0.3333333333333333,0.4,4,6,2,480.0,0.6772713643178411,0.3842693672905019,37.5
VII,100,13.0,quarter_window,25,0.5,0.3333333333333333,0.4,4,6,2,480.0,0.6772713643178411,0.3842693672905019,37.5
VII,100,14.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,14.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,14.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,15.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,15.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,15.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,16.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,16.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,16.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,17.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,17.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,17.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,18.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,18.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,18.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,19.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,19.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,19.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,2.0,full_window,100,0.7777777777777778,1.0,0.8750000000000001,9,6,3,260.0,0.9289505247376312,0.8552099065440618,35.0
VII,100,2.0,half_window,50,0.4444444444444444,0.6666666666666666,0.5333333333333333,9,6,3,260.0,0.9289505247376312,0.8552099065440618,35.0
VII,100,2.0,quarter_window,25,0.2222222222222222,0.3333333333333333,0.26666666666666666,9,6,3,260.0,0.9289505247376312,0.8552099065440618,35.0
VII,100,20.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,20.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,20.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,21.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,21.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,21.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,22.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,22.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,22.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,23.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,23.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,23.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,24.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,24.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,24.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,25.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,25.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,25.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,26.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,26.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,26.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,27.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,27.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,27.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,28.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,28.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,28.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,29.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,29.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,29.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,3.0,full_window,100,0.875,1.0,0.9333333333333333,8,6,2,130.0,0.9289505247376312,0.8552099065440618,35.0
VII,100,3.0,half_window,50,0.5,0.6666666666666666,0.5714285714285715,8,6,2,130.0,0.9289505247376312,0.8552099065440618,35.0
VII,100,3.0,quarter_window,25,0.25,0.3333333333333333,0.28571428571428575,8,6,2,130.0,0.9289505247376312,0.8552099065440618,35.0
VII,100,30.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,30.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,30.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,31.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,31.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,31.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,32.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,32.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,32.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,33.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,33.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,33.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,34.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,34.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,34.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,35.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,35.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,35.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,36.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,36.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,36.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,37.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,37.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,37.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,38.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,38.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,38.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,39.0,full_window,100,1.0,0.3333333333333333,0.5,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,39.0,half_window,50,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,39.0,quarter_window,25,0.5,0.16666666666666666,0.25,2,6,4,680.0,0.5040579710144928,0.08062351778556993,40.0
VII,100,4.0,full_window,100,1.0,1.0,1.0,6,6,0,60.0,0.9654522738630684,0.930493549381449,35.0
VII,100,4.0,half_window,50,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,6,0,60.0,0.9654522738630684,0.930493549381449,35.0
VII,100,4.0,quarter_window,25,0.3333333333333333,0.3333333333333333,0.3333333333333333,6,6,0,60.0,0.9654522738630684,0.930493549381449,35.0
VII,100,40.0,full_window,100,1.0,0.16666666666666666,0.2857142857142857,1,6,5,680.0,0.5040579710144928,0.08062351778556993,20.0
VII,100,40.0,half_window,50,1.0,0.16666666666666666,0.2857142857142857,1,6,5,680.0,0.5040579710144928,0.08062351778556993,20.0
VII,100,40.0,quarter_window,25,1.0,0.16666666666666666,0.2857142857142857,1,6,5,680.0,0.5040579710144928,0.08062351778556993,20.0
VII,100,5.0,full_window,100,1.0,1.0,1.0,6,6,0,60.0,0.9654522738630684,0.930493549381449,35.0
VII,100,5.0,half_window,50,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,6,0,60.0,0.9654522738630684,0.930493549381449,35.0
VII,100,5.0,quarter_window,25,0.3333333333333333,0.3333333333333333,0.3333333333333333,6,6,0,60.0,0.9654522738630684,0.930493549381449,35.0
VII,100,6.0,full_window,100,1.0,1.0,1.0,5,6,1,70.0,0.9584557721139431,0.9166735552204974,36.0
VII,100,6.0,half_window,50,0.6,0.5,0.5454545454545454,5,6,1,70.0,0.9584557721139431,0.9166735552204974,36.0
